wall_time,elapsed_s,pid,comm,score,confidence,mitigation,ticks,total_syscalls,futex,mmap,mprotect,clone,nanosleep,read,write,socket_calls,connect,send,recv,brk,thread_count,on_cpu_ns,voluntary_switches,involuntary_switches,total_connections,mining_pool_hits,total_mmap_bytes,scratchpad_allocs,huge_page_requests,large_alloc_count,mprotect_large,cpu_percent,reasons
1785609730.428,1.1,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609730.428,1.1,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609730.428,1.1,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609730.428,1.1,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609731.484,2.1,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609731.484,2.1,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609731.484,2.1,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609731.484,2.1,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609732.532,3.2,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609732.532,3.2,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609732.532,3.2,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609732.532,3.2,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609733.579,4.2,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609733.579,4.2,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609733.579,4.2,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609733.579,4.2,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609734.624,5.3,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609734.624,5.3,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609734.624,5.3,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609734.624,5.3,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609735.664,6.3,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609735.664,6.3,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609735.664,6.3,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609735.664,6.3,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609736.712,7.4,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609736.712,7.4,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609736.712,7.4,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609736.712,7.4,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609737.758,8.4,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609737.758,8.4,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609737.758,8.4,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609737.758,8.4,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609738.812,9.5,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609738.812,9.5,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609738.812,9.5,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609738.812,9.5,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609739.865,10.5,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609739.865,10.5,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609739.865,10.5,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609739.865,10.5,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609740.907,11.6,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609740.907,11.6,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609740.907,11.6,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609740.907,11.6,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609741.955,12.6,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609741.955,12.6,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609741.955,12.6,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609741.955,12.6,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609742.999,13.7,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609742.999,13.7,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609742.999,13.7,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609742.999,13.7,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609744.039,14.7,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609744.039,14.7,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609744.039,14.7,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609744.039,14.7,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609745.081,15.7,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609745.081,15.7,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609745.081,15.7,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609745.081,15.7,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609746.124,16.8,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609746.124,16.8,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609746.124,16.8,63157,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609746.124,16.8,63159,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609747.178,17.8,63158,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1785609747.178,17.8,63156,openssl,0.0,NONE,NONE,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
